pid,face_id,version,trust_rating,emotion_rating,fem_choice,femininity_full,masc_choice,masculinity_full,export_timestamp,data_source
test_018,face_7,left,5,6,neither,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_7,right,4,9,neither,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_8,both,5,6,neither,4,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_8,left,8,9,neither,4,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_8,right,9,5,neither,4,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_9,both,3,8,neither,4,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_9,left,6,6,neither,4,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_9,right,7,4,neither,4,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_10,both,2,8,right,9,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_10,left,7,7,right,9,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_10,right,9,4,right,9,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_11,both,7,6,neither,4,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_11,left,9,3,neither,4,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_11,right,5,4,neither,4,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_12,both,6,1,right,1,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_12,left,6,2,right,1,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_12,right,7,2,right,1,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_13,both,8,1,left,2,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_13,left,1,1,left,2,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_13,right,3,1,left,2,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_14,both,8,6,both,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_14,left,2,3,both,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_14,right,7,9,both,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_15,both,5,6,left,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_15,left,4,5,left,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_15,right,5,6,left,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_16,both,1,4,right,2,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_16,left,6,5,right,2,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_16,right,2,5,right,2,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_17,both,4,7,left,6,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_17,left,2,2,left,6,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_17,right,1,9,left,6,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_18,both,3,6,neither,4,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_18,left,6,2,neither,4,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_18,right,4,3,neither,4,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_19,both,6,7,right,7,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_19,left,5,2,right,7,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_19,right,7,5,right,7,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_20,both,9,1,neither,2,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_20,left,9,3,neither,2,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_20,right,7,1,neither,2,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_21,both,3,9,right,7,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_21,left,3,5,right,7,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_21,right,8,1,right,7,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_22,both,2,7,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_22,left,7,9,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_22,right,6,4,both,8,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_23,both,1,2,neither,7,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_23,left,5,1,neither,7,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_23,right,9,7,neither,7,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_24,both,5,3,neither,6,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_24,left,9,4,neither,6,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_24,right,5,8,neither,6,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_25,both,5,4,neither,9,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_25,left,9,8,neither,9,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_25,right,4,5,neither,9,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_26,both,1,9,both,6,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_26,left,5,2,both,6,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_26,right,2,8,both,6,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_27,both,4,8,both,2,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_27,left,7,2,both,2,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_27,right,2,2,both,2,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_28,both,4,6,right,6,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_28,left,7,9,right,6,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_28,right,2,7,right,6,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_29,both,5,1,left,1,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_29,left,3,1,left,1,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_29,right,7,8,left,1,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_30,both,2,1,neither,4,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_30,left,5,8,neither,4,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_30,right,1,6,neither,4,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_31,both,6,2,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_31,left,2,4,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_31,right,6,5,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_32,both,3,3,neither,6,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_32,left,4,3,neither,6,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_32,right,2,7,neither,6,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_33,both,1,6,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_33,left,2,9,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_33,right,7,6,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_34,both,8,2,right,8,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_34,left,2,8,right,8,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_34,right,8,5,right,8,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_35,both,8,8,left,3,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_35,left,2,2,left,3,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_018,face_35,right,7,9,left,3,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_1,both,9,1,both,4,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_1,left,7,7,both,4,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_1,right,3,8,both,4,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_2,both,9,7,right,4,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_2,left,9,8,right,4,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_2,right,9,8,right,4,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_3,both,1,1,both,5,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_3,left,2,6,both,5,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_3,right,5,7,both,5,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_4,both,9,3,both,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_4,left,2,7,both,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_4,right,5,4,both,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_5,both,1,5,neither,7,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_5,left,5,3,neither,7,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_5,right,7,1,neither,7,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_6,both,3,3,left,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_6,left,5,5,left,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_6,right,7,9,left,8,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_7,both,5,2,right,5,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_7,left,1,1,right,5,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_7,right,7,5,right,5,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_8,both,7,6,left,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_8,left,7,1,left,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_8,right,5,9,left,5,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_9,both,2,4,right,4,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_9,left,3,3,right,4,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_9,right,8,1,right,4,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_10,both,2,5,right,2,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_10,left,1,2,right,2,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_10,right,5,1,right,2,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_11,both,4,3,both,3,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_11,left,4,2,both,3,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_11,right,5,3,both,3,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_12,both,4,8,left,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_12,left,8,8,left,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_12,right,5,3,left,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_13,both,8,1,right,2,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_13,left,3,3,right,2,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_13,right,1,5,right,2,both,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_14,both,8,8,neither,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_14,left,9,5,neither,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_14,right,9,6,neither,9,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_15,both,7,2,neither,2,both,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_15,left,6,7,neither,2,both,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_15,right,8,5,neither,2,both,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_16,both,7,4,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_16,left,8,6,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_16,right,7,2,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_17,both,4,7,both,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_17,left,8,3,both,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_17,right,5,5,both,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_18,both,4,8,both,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_18,left,8,3,both,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_18,right,3,7,both,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_19,both,8,5,neither,5,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_19,left,6,6,neither,5,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_19,right,7,7,neither,5,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_20,both,3,8,neither,8,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_20,left,5,5,neither,8,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_20,right,1,7,neither,8,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_21,both,1,6,neither,8,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_21,left,7,7,neither,8,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_21,right,2,8,neither,8,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_22,both,5,6,both,3,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_22,left,8,3,both,3,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_22,right,8,2,both,3,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_23,both,5,8,left,9,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_23,left,4,7,left,9,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_23,right,4,6,left,9,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_24,both,7,1,neither,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_24,left,3,2,neither,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_24,right,5,5,neither,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_25,both,4,4,neither,1,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_25,left,9,5,neither,1,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_25,right,7,8,neither,1,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_26,both,4,3,neither,9,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_26,left,2,7,neither,9,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_26,right,3,4,neither,9,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_27,both,4,3,both,3,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_27,left,8,3,both,3,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_27,right,6,2,both,3,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_28,both,7,9,right,5,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_28,left,8,9,right,5,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_019,face_28,right,8,8,right,5,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
